timestamp,ch1,ch2,ch3,ch4
1542224745.4915562,832.3600463867188,853.7448120117188,857.0347290039062,852.0997924804688
1542224745.4931579,825.7801513671875,855.3897705078125,857.0347290039062,848.8098754882812
1542224745.493645,832.3600463867188,855.3897705078125,860.32470703125,860.32470703125
1542224745.494184,838.9400024414062,850.454833984375,855.3897705078125,868.5496215820312
1542224745.494547,837.2949829101562,848.8098754882812,853.7448120117188,870.194580078125
1542224745.494872,838.9400024414062,852.0997924804688,858.6797485351562,861.9697265625
1542224745.495235,832.3600463867188,850.454833984375,866.9046630859375,847.1648559570312
1542224745.495902,830.715087890625,852.0997924804688,860.32470703125,857.0347290039062
1542224745.496737,830.715087890625,850.454833984375,863.6146850585938,860.32470703125
1542224745.5263958,835.6500244140625,850.454833984375,863.6146850585938,866.9046630859375
1542224745.526897,840.5849609375,848.8098754882812,865.2596435546875,875.1295166015625
1542224745.5275588,837.2949829101562,850.454833984375,866.9046630859375,861.9697265625
1542224745.527924,838.9400024414062,853.7448120117188,860.32470703125,861.9697265625
1542224745.528338,835.6500244140625,852.0997924804688,858.6797485351562,868.5496215820312
1542224745.528664,832.3600463867188,860.32470703125,855.3897705078125,858.6797485351562
1542224745.5289972,834.0050048828125,855.3897705078125,855.3897705078125,871.839599609375
1542224745.552198,845.5198974609375,858.6797485351562,857.0347290039062,880.064453125
1542224745.5529149,838.9400024414062,850.454833984375,858.6797485351562,871.839599609375
1542224745.553252,829.070068359375,857.0347290039062,861.9697265625,847.1648559570312
1542224745.564676,825.7801513671875,860.32470703125,861.9697265625,852.0997924804688
1542224745.578567,829.070068359375,861.9697265625,858.6797485351562,853.7448120117188
1542224745.5796008,825.7801513671875,853.7448120117188,852.0997924804688,861.9697265625
1542224745.5805829,829.070068359375,857.0347290039062,858.6797485351562,866.9046630859375
1542224745.58142,822.4901733398438,853.7448120117188,858.6797485351562,843.8749389648438
1542224745.582048,825.7801513671875,848.8098754882812,860.32470703125,857.0347290039062
1542224745.584707,834.0050048828125,850.454833984375,858.6797485351562,865.2596435546875
1542224745.5853,825.7801513671875,843.8749389648438,858.6797485351562,865.2596435546875
1542224745.585907,820.84521484375,850.454833984375,861.9697265625,866.9046630859375
1542224745.586488,815.9102783203125,853.7448120117188,863.6146850585938,857.0347290039062
1542224745.587071,820.84521484375,853.7448120117188,861.9697265625,850.454833984375
1542224745.5875049,820.84521484375,845.5198974609375,860.32470703125,866.9046630859375
1542224745.600914,815.9102783203125,848.8098754882812,861.9697265625,853.7448120117188
1542224745.6324139,819.2001953125,850.454833984375,860.32470703125,845.5198974609375
