timestamp,ch1,ch2,ch3,ch4
1542224355.4237251,883.3544311523438,876.7745361328125,950.7986450195312,886.6444091796875
1542224355.4249249,873.4845581054688,855.3897705078125,950.7986450195312,893.2243041992188
1542224355.425652,881.70947265625,893.2243041992188,957.3785400390625,894.8693237304688
1542224355.426682,880.064453125,886.6444091796875,955.7335815429688,906.3841552734375
1542224355.463676,881.70947265625,896.5142822265625,955.7335815429688,883.3544311523438
1542224355.46449,881.70947265625,888.2893676757812,957.3785400390625,886.6444091796875
1542224355.4711812,871.839599609375,891.579345703125,954.088623046875,884.9994506835938
1542224355.472769,866.9046630859375,898.1592407226562,952.443603515625,889.9343872070312
1542224355.480917,866.9046630859375,903.09423828125,959.0235595703125,883.3544311523438
1542224355.4815328,868.5496215820312,899.8042602539062,952.443603515625,866.9046630859375
1542224355.482528,868.5496215820312,898.1592407226562,947.5086669921875,883.3544311523438
1542224355.483347,860.32470703125,881.70947265625,949.1536865234375,875.1295166015625
1542224355.485158,858.6797485351562,909.6741333007812,950.7986450195312,861.9697265625
1542224355.485944,868.5496215820312,875.1295166015625,931.0588989257812,880.064453125
1542224355.487045,863.6146850585938,880.064453125,940.9287719726562,876.7745361328125
1542224355.487898,860.32470703125,893.2243041992188,939.2837524414062,865.2596435546875
1542224355.4936252,858.6797485351562,880.064453125,935.9938354492188,884.9994506835938
1542224355.495729,865.2596435546875,894.8693237304688,934.3488159179688,881.70947265625
1542224355.496428,863.6146850585938,870.194580078125,927.7689208984375,871.839599609375
1542224355.497108,866.9046630859375,884.9994506835938,934.3488159179688,868.5496215820312
1542224355.497524,860.32470703125,888.2893676757812,931.0588989257812,868.5496215820312
1542224355.497906,850.454833984375,886.6444091796875,926.1239624023438,860.32470703125
1542224355.4985201,855.3897705078125,884.9994506835938,912.964111328125,870.194580078125
1542224355.499718,853.7448120117188,901.44921875,916.2540283203125,840.5849609375
1542224355.500988,861.9697265625,893.2243041992188,909.6741333007812,847.1648559570312
1542224355.502507,858.6797485351562,884.9994506835938,914.6090698242188,860.32470703125
1542224355.5290082,858.6797485351562,893.2243041992188,904.7391967773438,868.5496215820312
1542224355.530157,853.7448120117188,881.70947265625,901.44921875,870.194580078125
1542224355.530793,860.32470703125,909.6741333007812,908.0291748046875,838.9400024414062
1542224355.531549,855.3897705078125,891.579345703125,908.0291748046875,858.6797485351562
1542224355.532644,861.9697265625,904.7391967773438,914.6090698242188,838.9400024414062
1542224355.533186,850.454833984375,889.9343872070312,909.6741333007812,873.4845581054688
1542224355.56307,838.9400024414062,909.6741333007812,922.833984375,865.2596435546875
1542224355.567749,842.2299194335938,904.7391967773438,916.2540283203125,853.7448120117188
1542224355.571532,843.8749389648438,903.09423828125,924.4789428710938,858.6797485351562
1542224355.572057,847.1648559570312,893.2243041992188,922.833984375,853.7448120117188
1542224355.57266,837.2949829101562,886.6444091796875,919.5440063476562,863.6146850585938
1542224355.573099,845.5198974609375,908.0291748046875,921.18896484375,842.2299194335938
1542224355.573487,837.2949829101562,889.9343872070312,919.5440063476562,857.0347290039062
1542224355.573835,845.5198974609375,909.6741333007812,924.4789428710938,845.5198974609375
1542224355.574183,850.454833984375,889.9343872070312,917.8990478515625,857.0347290039062
1542224355.5765388,847.1648559570312,908.0291748046875,924.4789428710938,845.5198974609375
1542224355.578121,857.0347290039062,886.6444091796875,912.964111328125,855.3897705078125
1542224355.5793989,850.454833984375,889.9343872070312,919.5440063476562,848.8098754882812
1542224355.580362,852.0997924804688,876.7745361328125,893.2243041992188,848.8098754882812
1542224355.581248,835.6500244140625,880.064453125,906.3841552734375,848.8098754882812
1542224355.582653,842.2299194335938,886.6444091796875,903.09423828125,838.9400024414062
1542224355.583392,837.2949829101562,871.839599609375,906.3841552734375,840.5849609375
1542224355.645493,838.9400024414062,878.4194946289062,924.4789428710938,853.7448120117188
