timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4
1542223143.430479,0.37711530923843384,0.7578323483467102,0.8152843117713928,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.20688287913799286,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.6909785270690918,1.352735161781311,0.7664148807525635,0.8221074342727661,1.2169662714004517,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.2812913656234741,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.08803583681583405,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.021689927205443382,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6612318158149719,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.22199414670467377,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.007048291154205799,0.03404109179973602,0.0,0.22413793206214905,0.7078651785850525,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.4482758641242981,0.23999999463558197,0.11428571492433548,1.0,0.8476190567016602,0.5274725556373596,0.1964285671710968,0.4901960790157318,0.9772727489471436,0.022727273404598236,0.25,0.4385964870452881,0.20408163964748383,0.0
1542223143.5043259,0.37711530923843384,0.7578323483467102,0.8112855553627014,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.2294536828994751,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.7286527156829834,1.352735161781311,0.7664148807525635,0.8221074342727661,1.260059118270874,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.2758096754550934,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.08050525188446045,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.021085908636450768,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6655664443969727,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.22625477612018585,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.006587626412510872,0.03404109179973602,0.0,0.22413793206214905,0.7241379022598267,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.5,0.23999999463558197,0.11428571492433548,1.0,0.8761904835700989,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.20408163964748383,0.0
1542223143.5730171,0.37711530923843384,0.7578323483467102,0.8092039823532104,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.259826123714447,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.7690863609313965,1.352735161781311,0.7664148807525635,0.8221074342727661,1.3071314096450806,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.2664313018321991,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.07336154580116272,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.020705733448266983,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6688840389251709,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.2308850735425949,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.0061635822057724,0.03404109179973602,0.0,0.22413793206214905,0.7241379022598267,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.5517241358757019,0.23999999463558197,0.11428571492433548,1.0,0.9238095283508301,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.22448979318141937,0.0
1542223143.70919,0.37711530923843384,0.7578323483467102,0.7955054640769958,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.29407763481140137,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.8113057613372803,1.352735161781311,0.7664148807525635,0.8221074342727661,1.3597649335861206,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.25643280148506165,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.064762644469738,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.02041252702474594,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6716220378875732,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.23745650053024292,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.005746273789554834,0.03404109179973602,0.0,0.22413793206214905,0.6976743936538696,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.6034482717514038,0.23999999463558197,0.11428571492433548,1.0,0.961904764175415,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.2448979616165161,0.0
1542223143.789291,0.37711530923843384,0.7578323483467102,0.7926384210586548,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.33208727836608887,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.8562970161437988,1.352735161781311,0.7664148807525635,0.8221074342727661,1.4211084842681885,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.24945829808712006,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.057915542274713516,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.02005598321557045,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6705849170684814,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.24618706107139587,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.005256521049886942,0.03404109179973602,0.0,0.22413793206214905,0.6976743936538696,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.6724137663841248,0.23999999463558197,0.11428571492433548,1.0,1.0,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.26530611515045166,0.0
1542223143.860029,0.37711530923843384,0.7578323483467102,0.7926384210586548,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.364970326423645,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.9057508707046509,1.352735161781311,0.7664148807525635,0.8221074342727661,1.4845571517944336,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.2554366886615753,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.051659077405929565,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.019296500831842422,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6702842712402344,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.2541355490684509,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.004624572116881609,0.03404109179973602,0.0,0.22413793206214905,0.7594936490058899,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.75,0.23999999463558197,0.11428571492433548,1.0,1.0,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.2448979616165161,0.0
1542223143.998572,0.37711530923843384,0.7578323483467102,0.7910268902778625,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.3851138949394226,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.9500027894973755,1.352735161781311,0.7664148807525635,0.8221074342727661,1.5385178327560425,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.28142690658569336,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.04653602093458176,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.01827579364180565,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6710658669471741,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.26018375158309937,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.0039385417476296425,0.03404109179973602,0.0,0.22413793206214905,0.7594936490058899,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.7857142686843872,0.23999999463558197,0.11428571492433548,1.0,1.0,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.20408163964748383,0.0
1542223144.080893,0.37711530923843384,0.7578323483467102,0.7826404571533203,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.38186705112457275,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.868625283241272,1.352735161781311,0.7664148807525635,0.8221074342727661,1.4540475606918335,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.3246583044528961,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.054473627358675,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.021647755056619644,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6640045642852783,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.2556191682815552,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.004254882223904133,0.03404109179973602,0.0,0.22413793206214905,0.746835470199585,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.7857142686843872,0.23999999463558197,0.11428571492433548,1.0,1.0,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.10204081982374191,0.0
1542223144.163233,0.37711530923843384,0.7578323483467102,0.710593044757843,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.3529311418533325,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.708926796913147,1.352735161781311,0.7664148807525635,0.8221074342727661,1.2931053638458252,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.3607485592365265,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.06531942635774612,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.02866688184440136,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6506929397583008,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.24977828562259674,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.005542437080293894,0.03404109179973602,0.0,0.22413793206214905,0.6582278609275818,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.7321428656578064,0.23999999463558197,0.11428571492433548,1.0,0.8557692170143127,0.5274725556373596,0.1964285671710968,0.4901960790157318,1.0,0.022727273404598236,0.25,0.4385964870452881,0.040816325694322586,0.0
1542223144.2863948,0.37711530923843384,0.7578323483467102,0.5933524370193481,0.8672601580619812,0.6135663986206055,1.0967707633972168,0.32177644968032837,0.6198698878288269,0.9060156345367432,1.9994109869003296,1.4299993515014648,1.352735161781311,0.7664148807525635,0.8221074342727661,1.0150635242462158,0.2382916510105133,0.4467029273509979,0.9204207062721252,-0.3768416941165924,0.10084964334964752,0.10279536247253418,0.043034255504608154,0.08970264345407486,0.19879890978336334,0.17718403041362762,0.09391884505748749,0.04799867421388626,0.11246664077043533,0.34743520617485046,0.750572919845581,0.6158177852630615,0.6079795360565186,0.2519260346889496,0.04989871382713318,0.23687341809272766,0.046713829040527344,0.12065938860177994,0.06257525831460953,0.009607515297830105,0.03404109179973602,0.0,0.22413793206214905,0.5263158082962036,0.6615384817123413,0.07999999821186066,0.30000001192092896,0.6785714030265808,0.23999999463558197,0.11428571492433548,1.0,0.5865384340286255,0.5274725556373596,0.1964285671710968,0.4901960790157318,0.7021276354789734,0.022727273404598236,0.25,0.4385964870452881,0.0,0.0
