timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4
1542222172.0781739,0.515790581703186,0.6560373306274414,0.6336044669151306,0.5989574790000916,0.6757051348686218,0.688232421875,0.08720885217189789,0.5599818825721741,1.441278338432312,1.8314921855926514,1.4698169231414795,1.5543949604034424,0.8421870470046997,1.4091030359268188,1.1597118377685547,1.1318491697311401,0.48722341656684875,0.5137924551963806,-0.15626679360866547,0.39520421624183655,0.07181227207183838,0.0426640585064888,0.0857422724366188,0.06677542626857758,0.10377989709377289,0.045947007834911346,0.024366850033402443,0.06104373186826706,0.6049039959907532,0.6390236616134644,0.5880407691001892,0.6026347279548645,0.15226326882839203,0.24161723256111145,0.28794023394584656,0.22777621448040009,0.06724058091640472,0.030748028308153152,0.013909891247749329,0.04176989942789078,0.23943662643432617,0.3333333432674408,0.5263158082962036,0.4000000059604645,0.3684210479259491,0.7272727489471436,0.11538461595773697,0.43661972880363464,0.5584415793418884,0.7749999761581421,0.6097561120986938,0.6404494643211365,0.42696627974510193,0.9484536051750183,0.8888888955116272,0.7684210538864136,0.30000001192092896,0.682539701461792,0.1190476194024086,0.369047611951828
1542222172.1303942,0.515790581703186,0.6560373306274414,0.6410455703735352,0.5989574790000916,0.6757051348686218,0.6855599880218506,0.09824592620134354,0.5599818825721741,1.441278338432312,1.8218293190002441,1.494320273399353,1.5543949604034424,0.8421870470046997,1.4131522178649902,1.1676186323165894,1.1318491697311401,0.48722341656684875,0.500174343585968,-0.12364847958087921,0.39520421624183655,0.07181227207183838,0.04322725161910057,0.08365882188081741,0.06677542626857758,0.10377989709377289,0.046267952769994736,0.02397243306040764,0.06104373186826706,0.6049039959907532,0.6332127451896667,0.596741795539856,0.6026347279548645,0.15226326882839203,0.2470998466014862,0.28124502301216125,0.22777621448040009,0.06724058091640472,0.030192190781235695,0.014381947927176952,0.04176989942789078,0.23943662643432617,0.3333333432674408,0.5438596606254578,0.4000000059604645,0.3684210479259491,0.7045454382896423,0.13461539149284363,0.43661972880363464,0.5584415793418884,0.762499988079071,0.6341463327407837,0.6404494643211365,0.42696627974510193,0.9484536051750183,0.8888888955116272,0.7684210538864136,0.30000001192092896,0.6666666865348816,0.190476194024086,0.369047611951828
1542222172.240312,0.5988281965255737,0.6560373306274414,0.6788684725761414,0.570009708404541,0.723119854927063,0.6724050641059875,0.11291510611772537,0.6925568580627441,0.8395627737045288,1.7932568788528442,1.5396827459335327,0.9793515801429749,0.6304620504379272,1.3890966176986694,1.179581880569458,0.500137984752655,0.9800879955291748,0.4925166964530945,-0.08015929162502289,0.6880616545677185,0.1323898285627365,0.0457693487405777,0.08423694968223572,0.14171811938285828,0.1762569546699524,0.04752722755074501,0.02288491278886795,0.18791978061199188,0.23045660555362701,0.6277608871459961,0.6113880276679993,0.3637200593948364,0.14239294826984406,0.24753355979919434,0.2668185830116272,0.1206573098897934,0.31850364804267883,0.03140899911522865,0.014671511948108673,0.18598473072052002,0.3661971688270569,0.3333333432674408,0.6140350699424744,0.34545454382896423,0.45614033937454224,0.6818181872367859,0.1538461595773697,0.6197183132171631,0.0,0.7250000238418579,0.6951219439506531,0.0,0.1910112351179123,0.9278350472450256,0.9101123809814453,0.10526315867900848,1.0,0.6507936716079712,0.3095238208770752,0.726190447807312
1542222172.336169,0.6106942892074585,0.6522278785705566,0.7382412552833557,0.570894718170166,0.8163859844207764,0.6657238602638245,0.1329454928636551,0.6819408535957336,0.823576807975769,1.7769213914871216,1.603049635887146,0.9073569774627686,0.590692937374115,1.3721580505371094,1.1883291006088257,0.47223010659217834,0.987690269947052,0.49553442001342773,-0.03559441491961479,0.688348650932312,0.13200102746486664,0.046944569796323776,0.08650188148021698,0.15223725140094757,0.2119673639535904,0.0484263077378273,0.02146494761109352,0.1965925544500351,0.21550624072551727,0.6255741715431213,0.6336274743080139,0.33035674691200256,0.1260596215724945,0.24632900953292847,0.24384476244449615,0.12129875272512436,0.31446573138237,0.032725922763347626,0.014560957439243793,0.19951468706130981,0.3802816867828369,0.3333333432674408,0.719298243522644,0.35185185074806213,0.6140350699424744,0.6590909361839294,0.19607843458652496,0.6056337952613831,0.0,0.6962025165557861,0.7682926654815674,0.0,0.14606741070747375,0.907216489315033,0.9213483333587646,0.0736842080950737,1.0,0.6507936716079712,0.4047619104385376,0.726190447807312
1542222172.4822779,0.6227651834487915,0.6526159644126892,0.7795029282569885,0.5762404799461365,0.8949771523475647,0.6542516350746155,0.15460364520549774,0.6654540300369263,0.8626693487167358,1.741997480392456,1.6708228588104248,0.8535698056221008,0.582882821559906,1.3278621435165405,1.1845775842666626,0.4507748782634735,1.0020291805267334,0.5011463165283203,0.0011200610315427184,0.66659015417099,0.12632577121257782,0.05068757012486458,0.08524219691753387,0.16387607157230377,0.23643070459365845,0.05087883770465851,0.020218798890709877,0.20124684274196625,0.21948058903217316,0.62270587682724,0.6637042164802551,0.3103450834751129,0.11524167656898499,0.23996490240097046,0.2166353315114975,0.12275803089141846,0.3025212585926056,0.03576282784342766,0.014199458062648773,0.2017739862203598,0.39436620473861694,0.3333333432674408,0.7894737124443054,0.35185185074806213,0.7543859481811523,0.6363636255264282,0.23529411852359772,0.577464759349823,0.0,0.6666666865348816,0.8536585569381714,0.0,0.13483145833015442,0.8556700944900513,0.9101123809814453,0.05319149047136307,1.0,0.6666666865348816,0.5,0.6904761791229248
1542222172.5442848,0.6630908846855164,0.6526159644126892,0.8104983568191528,0.5784699320793152,0.9469658732414246,0.6382425427436829,0.17889854311943054,0.6439915299415588,0.9433428645133972,1.6764142513275146,1.731561303138733,0.8119600415229797,0.6005169749259949,1.2450071573257446,1.1649478673934937,0.42781752347946167,1.019562005996704,0.5066846013069153,0.02623152919113636,0.63100665807724,0.12551380693912506,0.05828437954187393,0.08334936201572418,0.17512322962284088,0.24130511283874512,0.05638697370886803,0.019467152655124664,0.20364104211330414,0.2393004596233368,0.6156736016273499,0.6949686408042908,0.2998015284538269,0.10867199301719666,0.22800450026988983,0.1885175257921219,0.1237916424870491,0.2852086126804352,0.04165055602788925,0.013697315007448196,0.19764256477355957,0.4507042169570923,0.3333333432674408,0.8421052694320679,0.37037035822868347,0.8421052694320679,0.6136363744735718,0.29411765933036804,0.5492957830429077,0.0,0.5769230723381042,0.9268292784690857,0.0,0.15909090638160706,0.78125,0.8876404762268066,0.03191489353775978,1.0,0.6612903475761414,0.5365853905677795,0.6547619104385376
1542222172.630197,0.7040255665779114,0.6456863284111023,0.8293585181236267,0.5784699320793152,0.9728279113769531,0.618786096572876,0.20753106474876404,0.6185322403907776,1.0343259572982788,1.5705376863479614,1.7812142372131348,0.7776473760604858,0.6259008646011353,1.117232322692871,1.137749195098877,0.4026590585708618,1.0331432819366455,0.5080993175506592,0.03927512466907501,0.5903411507606506,0.12554317712783813,0.07121889293193817,0.08073705434799194,0.18610404431819916,0.23312856256961823,0.06694143265485764,0.019286146387457848,0.20408830046653748,0.2685922682285309,0.5990272760391235,0.7226511240005493,0.29439690709114075,0.1048741489648819,0.21093140542507172,0.1642341911792755,0.12414948642253876,0.26786184310913086,0.051880985498428345,0.013091502711176872,0.19126126170158386,0.5,0.32098764181137085,0.8771929740905762,0.35849055647850037,0.8928571343421936,0.5581395626068115,0.3529411852359772,0.5211267471313477,0.10843373835086823,0.44871795177459717,0.9878048896789551,0.0,0.1818181872367859,0.6458333134651184,0.8539325594902039,0.0,1.0,0.6774193644523621,0.6153846383094788,0.6071428656578064
1542222172.7692502,0.7296067476272583,0.6097671985626221,0.83213871717453,0.5784699320793152,0.9796732068061829,0.5967133045196533,0.24024038016796112,0.5914939045906067,1.109840989112854,1.4213497638702393,1.819900393486023,0.746994137763977,0.6420945525169373,0.9522649049758911,1.121812343597412,0.3790178596973419,1.0356870889663696,0.5009908080101013,0.0418064221739769,0.5504388809204102,0.12469492852687836,0.08749426901340485,0.07640299946069717,0.19709162414073944,0.22177636623382568,0.0849035307765007,0.019552940502762794,0.20309166610240936,0.2992836833000183,0.5669727325439453,0.7428003549575806,0.29053089022636414,0.10193812102079391,0.19252067804336548,0.1488620638847351,0.12451339513063431,0.25230690836906433,0.06810880452394485,0.012381638400256634,0.18477240204811096,0.5428571701049805,0.2839506268501282,0.8771929740905762,0.35849055647850037,0.9272727370262146,0.4883720874786377,0.4117647111415863,0.47887325286865234,0.2073170691728592,0.25641027092933655,1.0,0.0,0.20454545319080353,0.4736842215061188,0.8409090638160706,0.0,1.0,0.6612903475761414,0.6153846383094788,0.5542168617248535
1542222172.8452091,0.7305883169174194,0.48966822028160095,0.8168102502822876,0.5848335027694702,0.9766520857810974,0.5735735893249512,0.2739610970020294,0.5660185217857361,1.1577271223068237,1.2379584312438965,1.849576711654663,0.7186979651451111,0.6410861611366272,0.7793835997581482,1.1310173273086548,0.3607713282108307,1.0246448516845703,0.482194721698761,0.03735503554344177,0.5130189657211304,0.12168409675359726,0.09305832535028458,0.06994003057479858,0.20994462072849274,0.21443593502044678,0.11289133876562119,0.02003902941942215,0.20104336738586426,0.3253663182258606,0.5212492942810059,0.7542099356651306,0.2857387959957123,0.09902200102806091,0.18133039772510529,0.1441892832517624,0.12532640993595123,0.23949165642261505,0.0914706438779831,0.011621725745499134,0.17794682085514069,0.5428571701049805,0.1358024626970291,0.8421052694320679,0.35849055647850037,0.9259259104728699,0.44186046719551086,0.47058823704719543,0.43661972880363464,0.25609755516052246,0.012820512987673283,1.0,0.0,0.20454545319080353,0.2947368323802948,0.8522727489471436,0.0,1.0,0.6333333253860474,0.6153846383094788,0.5060241222381592
1542222172.922163,0.7305883169174194,0.3485759496688843,0.7931236028671265,0.598413348197937,0.9704909324645996,0.5512338280677795,0.3031237721443176,0.5446544289588928,1.1777493953704834,1.0483887195587158,1.8706759214401245,0.6931576132774353,0.6245187520980835,0.6485857963562012,1.1614619493484497,0.35483503341674805,1.0025163888931274,0.4532604515552521,0.030329806730151176,0.47866344451904297,0.1220836192369461,0.09197753667831421,0.0633448138833046,0.22436189651489258,0.21210944652557373,0.1466694474220276,0.020497987046837807,0.1982394903898239,0.34183648228645325,0.46078091859817505,0.7572920918464661,0.27905726432800293,0.09562860429286957,0.18352347612380981,0.1479276567697525,0.1280474066734314,0.22834184765815735,0.11704861372709274,0.010937480255961418,0.17029394209384918,0.5428571701049805,0.0,0.8070175647735596,0.4038461446762085,0.9259259104728699,0.39534884691238403,0.529411792755127,0.4000000059604645,0.2804878056049347,0.0,1.0,0.0,0.1818181872367859,0.15789473056793213,0.8850574493408203,0.0,1.0,0.5833333134651184,0.5897436141967773,0.46987950801849365
