timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4
1542222603.627785,0.17098267376422882,1.0156484842300415,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9464536905288696,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.96768057346344,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.1029218435287476,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.799575686454773,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.07912877202033997,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.06747449934482574,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.7085434198379517,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.09674037247896194,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.048112910240888596,0.00873428676277399,0.16463243961334229,0.0,0.9813084006309509,0.18803419172763824,0.0,0.5698924660682678,0.8999999761581421,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9515151381492615,1.0,0.4166666567325592,0.01123595517128706,0.9208633303642273,1.0,1.0,0.7850467562675476,0.7669172883033752,0.4803921580314636,1.0
1542222603.703926,0.17098267376422882,1.0194207429885864,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9377527236938477,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.931609869003296,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.0990064144134521,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8157467842102051,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.08456863462924957,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07007148116827011,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6908732652664185,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.10157690197229385,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.05290970578789711,0.00873428676277399,0.16463243961334229,0.0,0.9906542301177979,0.18803419172763824,0.0,0.5698924660682678,0.8899999856948853,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9325153231620789,1.0,0.4166666567325592,0.01123595517128706,0.9208633303642273,1.0,1.0,0.7850467562675476,0.7727272510528564,0.4803921580314636,1.0
1542222603.777537,0.17098267376422882,1.0369877815246582,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9329918026924133,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.9128278493881226,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.101248860359192,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8279275298118591,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09026964753866196,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07104700803756714,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6782376170158386,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.10466532409191132,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.05578038468956947,0.00873428676277399,0.16463243961334229,0.0,1.0,0.18103447556495667,0.0,0.5698924660682678,0.8899999856948853,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9202454090118408,1.0,0.4166666567325592,0.01123595517128706,0.9208633303642273,1.0,1.0,0.7850467562675476,0.7878788113594055,0.4803921580314636,1.0
1542222603.930376,0.17098267376422882,1.0428946018218994,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9300488233566284,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.9011380672454834,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.108695149421692,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.839451789855957,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09279999881982803,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07156525552272797,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6695629358291626,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.10798127949237823,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.05809050798416138,0.00873428676277399,0.16463243961334229,0.0,1.0,0.18103447556495667,0.0,0.5698924660682678,0.8899999856948853,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9125000238418579,1.0,0.4166666567325592,0.01123595517128706,0.9280575513839722,1.0,1.0,0.7850467562675476,0.7954545617103577,0.4752475321292877,1.0
1542222604.017406,0.17098267376422882,1.0457223653793335,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9267129898071289,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.887898325920105,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.1131540536880493,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8536858558654785,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09502114355564117,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.0722455158829689,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6606876850128174,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.11098184436559677,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.061063796281814575,0.00873428676277399,0.16463243961334229,0.0,1.0,0.17391304671764374,0.0,0.5698924660682678,0.8799999952316284,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.8999999761581421,1.0,0.4166666567325592,0.01123595517128706,0.9280575513839722,1.0,1.0,0.7850467562675476,0.8091602921485901,0.4752475321292877,1.0
1542222604.104193,0.17098267376422882,1.0457223653793335,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9250786304473877,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.8746135234832764,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.120243787765503,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8706331849098206,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09655824303627014,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07313842326402664,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6511492133140564,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.11463328450918198,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.06452086567878723,0.00873428676277399,0.16463243961334229,0.0,1.0,0.1666666716337204,0.0,0.5698924660682678,0.8799999952316284,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.893750011920929,1.0,0.4166666567325592,0.01123595517128706,0.935251772403717,1.0,1.0,0.7850467562675476,0.8244274854660034,0.47999998927116394,1.0
1542222604.213463,0.17098267376422882,1.0457223653793335,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9348891377449036,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.8719713687896729,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.1192818880081177,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8823175430297852,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09663289785385132,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07486723363399506,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6477001905441284,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.11446812748908997,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.06633155047893524,0.00873428676277399,0.16463243961334229,0.0,1.0,0.1666666716337204,0.0,0.5698924660682678,0.8899999856948853,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9102563858032227,1.0,0.4166666567325592,0.01123595517128706,0.935251772403717,1.0,1.0,0.7850467562675476,0.8320610523223877,0.47999998927116394,1.0
1542222604.282531,0.17098267376422882,1.028865933418274,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9494910836219788,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.8653370141983032,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.0965427160263062,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.8999503254890442,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.09427668154239655,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.07852889597415924,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6469569206237793,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.1101744994521141,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.07006300240755081,0.00873428676277399,0.16463243961334229,0.0,0.9907407164573669,0.1666666716337204,0.0,0.5698924660682678,0.9100000262260437,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9038461446762085,1.0,0.4166666567325592,0.01123595517128706,0.9136690497398376,1.0,1.0,0.7850467562675476,0.8604651093482971,0.47999998927116394,1.0
1542222604.3603258,0.17098267376422882,0.9823129773139954,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9676815867424011,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.8595799207687378,1.9940009117126465,1.1306254863739014,0.23090769350528717,1.0469229221343994,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.9220301508903503,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.08668620139360428,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.08381438255310059,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6534568667411804,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.10059118270874023,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.07545136660337448,0.00873428676277399,0.16463243961334229,0.0,0.9444444179534912,0.1666666716337204,0.0,0.5698924660682678,0.9200000166893005,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9038461446762085,1.0,0.4166666567325592,0.01123595517128706,0.8768116235733032,1.0,1.0,0.7850467562675476,0.8759689927101135,0.47999998927116394,1.0
1542222604.514008,0.17098267376422882,0.9218350052833557,0.3579429090023041,0.4619421660900116,0.871860921382904,0.9865803718566895,0.5001338124275208,0.7295569181442261,1.1326285600662231,1.8611795902252197,1.9940009117126465,1.1306254863739014,0.23090769350528717,0.9675788283348083,1.5675041675567627,1.3475149869918823,0.9402235150337219,0.9478986263275146,0.09429361671209335,0.9383899569511414,0.04503924027085304,0.07674481719732285,0.01602790504693985,0.0549626424908638,0.22618785500526428,0.08908291906118393,0.02223656326532364,0.10178466141223907,0.41232234239578247,0.6674113869667053,0.6933215856552124,0.2563013732433319,0.051703039556741714,0.08526933938264847,0.2596796751022339,0.42231887578964233,0.2647475004196167,0.08149156719446182,0.00873428676277399,0.16463243961334229,0.0,0.8888888955116272,0.1666666716337204,0.0,0.5698924660682678,0.9399999976158142,0.7051281929016113,0.6274510025978088,0.5227272510528564,0.9038461446762085,1.0,0.4166666567325592,0.01123595517128706,0.8188405632972717,1.0,1.0,0.7850467562675476,0.8914728760719299,0.47999998927116394,1.0
