timestamp,ch1,ch2,ch3,ch4
1542223512.167309,855.3897705078125,838.9400024414062,847.1648559570312,861.9697265625
1542223512.168221,834.0050048828125,873.4845581054688,858.6797485351562,842.2299194335938
1542223512.1686342,837.2949829101562,850.454833984375,853.7448120117188,863.6146850585938
1542223512.1690009,843.8749389648438,848.8098754882812,848.8098754882812,855.3897705078125
1542223512.169417,852.0997924804688,873.4845581054688,855.3897705078125,858.6797485351562
1542223512.169974,842.2299194335938,853.7448120117188,850.454833984375,870.194580078125
1542223512.170657,830.715087890625,878.4194946289062,861.9697265625,848.8098754882812
1542223512.17202,837.2949829101562,852.0997924804688,853.7448120117188,857.0347290039062
1542223512.173106,843.8749389648438,865.2596435546875,852.0997924804688,853.7448120117188
1542223512.174068,835.6500244140625,875.1295166015625,855.3897705078125,848.8098754882812
1542223512.174869,840.5849609375,848.8098754882812,848.8098754882812,860.32470703125
1542223512.17564,842.2299194335938,858.6797485351562,852.0997924804688,858.6797485351562
1542223512.176671,837.2949829101562,827.4251098632812,850.454833984375,863.6146850585938
1542223512.177089,840.5849609375,876.7745361328125,858.6797485351562,842.2299194335938
1542223512.1776571,842.2299194335938,866.9046630859375,857.0347290039062,852.0997924804688
1542223512.178258,848.8098754882812,848.8098754882812,848.8098754882812,853.7448120117188
1542223512.2329779,840.5849609375,843.8749389648438,847.1648559570312,853.7448120117188
1542223512.235788,843.8749389648438,834.0050048828125,843.8749389648438,857.0347290039062
1542223512.236435,837.2949829101562,855.3897705078125,845.5198974609375,850.454833984375
1542223512.237021,837.2949829101562,871.839599609375,852.0997924804688,840.5849609375
1542223512.2376168,845.5198974609375,857.0347290039062,852.0997924804688,855.3897705078125
1542223512.238534,838.9400024414062,845.5198974609375,853.7448120117188,848.8098754882812
1542223512.2522209,820.84521484375,835.6500244140625,848.8098754882812,857.0347290039062
1542223512.2525241,824.1351318359375,863.6146850585938,843.8749389648438,840.5849609375
1542223512.252898,822.4901733398438,860.32470703125,852.0997924804688,842.2299194335938
1542223512.2533178,824.1351318359375,832.3600463867188,852.0997924804688,855.3897705078125
1542223512.253921,832.3600463867188,868.5496215820312,855.3897705078125,843.8749389648438
1542223512.254726,825.7801513671875,863.6146850585938,855.3897705078125,847.1648559570312
1542223512.255847,837.2949829101562,840.5849609375,843.8749389648438,848.8098754882812
1542223512.256858,822.4901733398438,840.5849609375,850.454833984375,853.7448120117188
1542223512.257757,819.2001953125,832.3600463867188,848.8098754882812,843.8749389648438
1542223512.258485,810.9752807617188,860.32470703125,850.454833984375,838.9400024414062
1542223512.3176022,825.7801513671875,876.7745361328125,853.7448120117188,842.2299194335938
1542223512.318797,822.4901733398438,838.9400024414062,850.454833984375,853.7448120117188
1542223512.319167,825.7801513671875,835.6500244140625,848.8098754882812,857.0347290039062
1542223512.320726,830.715087890625,845.5198974609375,850.454833984375,855.3897705078125
1542223512.322232,827.4251098632812,861.9697265625,850.454833984375,848.8098754882812
1542223512.3232698,825.7801513671875,861.9697265625,861.9697265625,860.32470703125
1542223512.3241642,825.7801513671875,838.9400024414062,850.454833984375,865.2596435546875
1542223512.325035,827.4251098632812,863.6146850585938,853.7448120117188,853.7448120117188
1542223512.325865,842.2299194335938,838.9400024414062,858.6797485351562,857.0347290039062
1542223512.3264818,837.2949829101562,863.6146850585938,852.0997924804688,850.454833984375
1542223512.3275461,834.0050048828125,842.2299194335938,855.3897705078125,861.9697265625
1542223512.328334,830.715087890625,843.8749389648438,857.0347290039062,863.6146850585938
1542223512.342176,822.4901733398438,865.2596435546875,857.0347290039062,857.0347290039062
1542223512.342419,842.2299194335938,834.0050048828125,855.3897705078125,875.1295166015625
1542223512.342709,829.070068359375,866.9046630859375,855.3897705078125,855.3897705078125
1542223512.3429708,837.2949829101562,824.1351318359375,850.454833984375,870.194580078125
1542223512.404075,819.2001953125,868.5496215820312,860.32470703125,858.6797485351562
1542223512.405965,817.5552368164062,837.2949829101562,853.7448120117188,858.6797485351562
1542223512.406432,832.3600463867188,861.9697265625,861.9697265625,863.6146850585938
1542223512.4070551,835.6500244140625,837.2949829101562,850.454833984375,863.6146850585938
1542223512.4074938,832.3600463867188,834.0050048828125,848.8098754882812,866.9046630859375
1542223512.408065,820.84521484375,857.0347290039062,855.3897705078125,865.2596435546875
1542223512.4086761,837.2949829101562,838.9400024414062,852.0997924804688,871.839599609375
1542223512.409214,829.070068359375,873.4845581054688,850.454833984375,865.2596435546875
1542223512.410065,838.9400024414062,847.1648559570312,857.0347290039062,880.064453125
1542223512.410951,848.8098754882812,861.9697265625,858.6797485351562,871.839599609375
