timestamp,ch1,ch2,ch3,ch4
1542221798.051231,807.6853637695312,848.8098754882812,845.5198974609375,824.1351318359375
1542221798.0541031,792.8805541992188,843.8749389648438,840.5849609375,812.6203002929688
1542221798.055731,781.3656616210938,837.2949829101562,843.8749389648438,809.330322265625
1542221798.057239,758.3359375,832.3600463867188,845.5198974609375,819.2001953125
1542221798.058603,781.3656616210938,838.9400024414062,845.5198974609375,810.9752807617188
1542221798.059432,807.6853637695312,829.070068359375,852.0997924804688,838.9400024414062
1542221798.060107,807.6853637695312,848.8098754882812,843.8749389648438,829.070068359375
1542221798.060571,787.945556640625,845.5198974609375,834.0050048828125,824.1351318359375
1542221798.0612311,778.07568359375,842.2299194335938,840.5849609375,832.3600463867188
1542221798.062218,783.0106201171875,855.3897705078125,840.5849609375,794.5255126953125
1542221798.094235,789.590576171875,843.8749389648438,840.5849609375,794.5255126953125
1542221798.094561,783.0106201171875,845.5198974609375,840.5849609375,786.3005981445312
1542221798.0948758,787.945556640625,852.0997924804688,842.2299194335938,806.0403442382812
1542221798.095209,783.0106201171875,834.0050048828125,842.2299194335938,814.2652587890625
1542221798.095776,797.8154907226562,838.9400024414062,845.5198974609375,815.9102783203125
1542221798.096216,815.9102783203125,838.9400024414062,852.0997924804688,835.6500244140625
1542221798.1269372,792.8805541992188,848.8098754882812,848.8098754882812,834.0050048828125
1542221798.128476,806.0403442382812,848.8098754882812,848.8098754882812,843.8749389648438
1542221798.1323829,802.7504272460938,840.5849609375,847.1648559570312,845.5198974609375
1542221798.133722,807.6853637695312,850.454833984375,843.8749389648438,838.9400024414062
1542221798.135325,829.070068359375,838.9400024414062,850.454833984375,830.715087890625
1542221798.136451,837.2949829101562,850.454833984375,850.454833984375,829.070068359375
1542221798.137902,825.7801513671875,838.9400024414062,845.5198974609375,822.4901733398438
1542221798.138906,807.6853637695312,852.0997924804688,840.5849609375,827.4251098632812
1542221798.1402838,799.46044921875,840.5849609375,840.5849609375,843.8749389648438
1542221798.141803,779.720703125,857.0347290039062,847.1648559570312,830.715087890625
1542221798.1433852,819.2001953125,837.2949829101562,852.0997924804688,853.7448120117188
1542221798.143755,822.4901733398438,834.0050048828125,850.454833984375,845.5198974609375
1542221798.1440089,830.715087890625,850.454833984375,845.5198974609375,835.6500244140625
1542221798.1453881,827.4251098632812,837.2949829101562,847.1648559570312,814.2652587890625
1542221798.148298,789.590576171875,852.0997924804688,845.5198974609375,838.9400024414062
1542221798.149347,804.3953857421875,853.7448120117188,848.8098754882812,848.8098754882812
1542221798.194432,797.8154907226562,845.5198974609375,852.0997924804688,873.4845581054688
1542221798.1950889,801.1054077148438,830.715087890625,850.454833984375,863.6146850585938
