1542222007.618203,1542222009.161509
1542222022.737919,1542222023.777591
1542222030.0843468,1542222031.380457
1542222038.853529,1542222040.0134609
1542222046.6207092,1542222048.532841
1542222053.923292,1542222055.0996559
1542222068.5686321,1542222070.040736
1542222077.462265,1542222078.9902568
1542222083.3390489,1542222085.491086
1542222089.295808,1542222091.199888
