1542222308.579202,1542222310.010636
1542222318.5530272,1542222320.176946
1542222329.018136,1542222330.658211
1542222339.412361,1542222340.9801862
1542222348.441926,1542222349.593844
1542222357.086029,1542222358.589899
1542222365.441924,1542222367.073764
1542222374.3325472,1542222375.860354
1542222386.2317078,1542222387.9034922
1542222395.084216,1542222396.835983
1542222403.375587,1542222404.751394
