timestamp,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4,Label
1542221990,0.626179039,0.21559298,0.637057364,0.563350677,0.794767678,0.633410335,0.401015341,0.763553083,0.21914795,0.557234049,1.432301998,1.759324431,0.200172067,0.228231564,0.874614418,1.250289083,0.640015185,0.548322916,0.095796227,0.491263658,0.234007791,0.111184016,0.101655036,0.04166884,0.34499988,0.290977716,0.059031919,0.066071436,0.091664083,0.244165003,0.63441509,0.654312372,0.08774519,0.114467166,0.175665319,0.202651471,0.241583064,0.23920612,0.029232623,0.035295907,0,0,0.663265288,0.316666663,0.513513505,0.484848499,0.840909064,0.875,0,0,0.752475262,0.773584902,0.05172414,0.125,0.675438583,0.972222209,0.181818187,0.642857134,0.651162803,0.360655725,
1542221990,0.626179039,0.185207576,0.679773211,0.563350677,0.794767678,0.644092441,0.382589072,0.763553083,0.21914795,0.525867164,1.458584785,1.759324431,0.200172067,0.215059012,0.882526159,1.250289083,0.640015185,0.541517377,0.092140943,0.491263658,0.234007791,0.106265858,0.106757842,0.04166884,0.34499988,0.305688173,0.053853713,0.066071436,0.091664083,0.232837737,0.641521752,0.654312372,0.08774519,0.113826975,0.170275718,0.202651471,0.241583064,0.241381258,0.027591003,0.035295907,0,0,0.714285731,0.316666663,0.513513505,0.515151501,0.795454562,0.875,0,0,0.782178223,0.773584902,0.05172414,0.105769232,0.684210539,0.972222209,0.181818187,0.619047642,0.651162803,0.360655725,
1542221990,0.626179039,0.169777378,0.699751377,0.563350677,0.794767678,0.647350848,0.370141268,0.763553083,0.21914795,0.521099806,1.502143383,1.759324431,0.200172067,0.186054543,0.88236022,1.250289083,0.640015185,0.527532041,0.093889311,0.491263658,0.234007791,0.104537785,0.104350589,0.04166884,0.34499988,0.313940078,0.04885228,0.066071436,0.091664083,0.234744668,0.662044227,0.654312372,0.08774519,0.108530171,0.158892632,0.202651471,0.241583064,0.238247305,0.025860259,0.035295907,0,0,0.734693885,0.316666663,0.513513505,0.515151501,0.772727251,0.875,0,0,0.821782172,0.773584902,0.05172414,0.07692308,0.684210539,0.972222209,0.181818187,0.59523809,0.651162803,0.360655725,
1542221990,0.867199242,0.155658245,0.718629837,0.563350677,0.638992786,0.644206464,0.365421027,0.763553083,1.277164698,0.551777542,1.571087122,1.759324431,0.274148941,0.144873187,0.874248683,1.250289083,0.566987216,0.508307397,0.100783527,0.491263658,0.20334895,0.102067739,0.097703658,0.04166884,0.120236255,0.314366847,0.043321356,0.066071436,0.522645712,0.254101843,0.695613742,0.654312372,0.051902901,0.099564254,0.139807254,0.202651471,0.101866148,0.229899317,0.023553994,0.035295907,0.388888896,0,0.755102038,0.316666663,0.108108111,0.515151501,0.744186044,0.875,0.945054948,0,0.886597931,0.773584902,0.112068966,0.03846154,0.675438583,0.972222209,0,0.547619045,0.674418628,0.360655725,
1542221990,0.894367397,0.168307677,0.728562891,0.563350677,0.598447621,0.636554956,0.367732227,0.763553083,1.260398626,0.608400881,1.658383369,1.759324431,0.217934728,0.102196164,0.857545257,1.250289083,0.556415439,0.48779586,0.110304274,0.491263658,0.222285271,0.103736907,0.086728781,0.04166884,0.112458147,0.304916263,0.037786141,0.066071436,0.516347289,0.285776466,0.737876654,0.654312372,0.046825025,0.089088522,0.11672008,0.202651471,0.102084242,0.216481835,0.020888373,0.035295907,0.444444448,0,0.765306115,0.316666663,0,0.484848499,0.767441869,0.875,0.934065938,0,0.979166687,0.773584902,0.068965517,0,0.657894731,0.972222209,0,0.5,0.697674394,0.360655725,
1542221990,0.903978765,0.194113433,0.728562891,0.563350677,0.557192445,0.626592577,0.37377429,0.763553083,1.225602627,0.66872263,1.74744451,1.759324431,0.176383436,0.072232068,0.83136034,1.250289083,0.536702335,0.468746662,0.11775206,0.491263658,0.240175053,0.107215635,0.074636817,0.04166884,0.108079061,0.290226609,0.032973457,0.066071436,0.503676593,0.319791794,0.779533327,0.654312372,0.044971004,0.080979809,0.094569385,0.202651471,0.103098296,0.201786146,0.018286992,0.035295907,0.462962955,0.027027028,0.765306115,0.316666663,0,0.454545468,0.767441869,0.875,0.890109897,0,1,0.773584902,0.02586207,0,0.640350878,0.972222209,0,0.452380955,0.720930219,0.360655725,
1542221990,0.914381385,0.198156923,0.728562891,0.563350677,0.520593524,0.61441654,0.38116467,0.763553083,1.189965367,0.716814458,1.825927615,1.759324431,0.149243504,0.071850896,0.792965829,1.250289083,0.510331392,0.453100294,0.118701249,0.491263658,0.259324372,0.105763227,0.065070853,0.04166884,0.104726218,0.275800049,0.029240735,0.066071436,0.489133388,0.349134058,0.814237714,0.654312372,0.044535406,0.079073086,0.075472616,0.202651471,0.102280609,0.19022958,0.015978089,0.035295907,0.481481493,0.04109589,0.765306115,0.316666663,0,0.424242437,0.790697694,0.875,0.866666675,0,1,0.773584902,0.00862069,0,0.601769924,0.972222209,0,0.40476191,0.714285731,0.360655725,
1542221990,0.918845654,0.198156923,0.728562891,0.563350677,0.492643744,0.599541783,0.390459388,0.763553083,1.181711435,0.753082454,1.887320876,1.759324431,0.159665093,0.09112861,0.740913033,1.250289083,0.482924223,0.441419393,0.111763313,0.491263658,0.26686883,0.103723742,0.058333836,0.04166884,0.1000221,0.261374384,0.026780397,0.066071436,0.488836497,0.372223407,0.84077245,0.654312372,0.046464078,0.081068076,0.060016505,0.202651471,0.097808473,0.181610376,0.014096813,0.035295907,0.5,0.04109589,0.765306115,0.316666663,0,0.375,0.813953459,0.875,0.855555534,0.017699115,1,0.773584902,0.017241379,0.018691588,0.557522118,0.972222209,0,0.365853667,0.690476179,0.360655725,
1542221990,0.918845654,0.198156923,0.728562891,0.563350677,0.492643744,0.581954539,0.402849406,0.763553083,1.181711435,0.777384341,1.93047297,1.759324431,0.159665093,0.128987461,0.681766391,1.250289083,0.482924223,0.435293257,0.100606151,0.491263658,0.26686883,0.1021014,0.053982444,0.04166884,0.1000221,0.247075289,0.025499932,0.066071436,0.488836497,0.387488782,0.859335124,0.654312372,0.046464078,0.087068737,0.048468102,0.202651471,0.097808473,0.176265791,0.012714397,0.035295907,0.5,0.04109589,0.765306115,0.316666663,0,0.3125,0.837209284,0.875,0.855555534,0.03539823,1,0.773584902,0.017241379,0.056603774,0.504424751,0.972222209,0,0.341463417,0.666666687,0.360655725,
1542221990,0.918845654,0.198156923,0.74627465,0.563350677,0.492643744,0.563268721,0.419429958,0.763553083,1.181711435,0.790548682,1.957238436,1.759324431,0.159665093,0.163269535,0.647496283,1.250289083,0.482924223,0.435555637,0.090900645,0.491263658,0.26686883,0.101212926,0.053353358,0.04166884,0.1000221,0.234610677,0.02513721,0.066071436,0.488836497,0.395938486,0.867212534,0.654312372,0.046464078,0.093400374,0.042499457,0.202651471,0.097808473,0.174837545,0.011797439,0.035295907,0.5,0.04109589,0.783505142,0.316666663,0,0.225806445,0.883720934,0.875,0.855555534,0.053097345,1,0.773584902,0.017241379,0.084905662,0.464285702,0.972222209,0,0.341463417,0.634146333,0.360655725,
