timestamp,ch1,ch2,ch3,ch4
1542222172.0388322,815.9102783203125,835.6500244140625,781.3656616210938,865.2596435546875
1542222172.040568,806.0403442382812,835.6500244140625,783.0106201171875,850.454833984375
1542222172.04655,769.850830078125,848.8098754882812,784.6556396484375,858.6797485351562
1542222172.047371,801.1054077148438,855.3897705078125,783.0106201171875,843.8749389648438
1542222172.048272,796.1704711914062,857.0347290039062,787.945556640625,863.6146850585938
1542222172.050465,783.0106201171875,848.8098754882812,787.945556640625,855.3897705078125
1542222172.051616,807.6853637695312,840.5849609375,791.2355346679688,848.8098754882812
1542222172.053034,807.6853637695312,840.5849609375,794.5255126953125,858.6797485351562
1542222172.054145,806.0403442382812,838.9400024414062,794.5255126953125,860.32470703125
1542222172.0544572,797.8154907226562,842.2299194335938,801.1054077148438,860.32470703125
1542222172.0788631,797.8154907226562,843.8749389648438,801.1054077148438,847.1648559570312
1542222172.0792892,804.3953857421875,837.2949829101562,802.7504272460938,860.32470703125
1542222172.080052,817.5552368164062,838.9400024414062,799.46044921875,853.7448120117188
1542222172.0809972,807.6853637695312,842.2299194335938,801.1054077148438,858.6797485351562
1542222172.081646,794.5255126953125,840.5849609375,802.7504272460938,857.0347290039062
1542222172.0827498,801.1054077148438,848.8098754882812,812.6203002929688,853.7448120117188
1542222172.0954518,794.5255126953125,843.8749389648438,812.6203002929688,850.454833984375
1542222172.097225,801.1054077148438,850.454833984375,810.9752807617188,852.0997924804688
1542222172.098057,1615.3707275390625,850.454833984375,812.6203002929688,852.0997924804688
1542222172.098984,1582.4710693359375,843.8749389648438,814.2652587890625,860.32470703125
1542222172.09994,1575.89111328125,840.5849609375,815.9102783203125,848.8098754882812
1542222172.100668,1635.1104736328125,840.5849609375,815.9102783203125,845.5198974609375
1542222172.1039639,1549.571533203125,838.9400024414062,806.0403442382812,847.1648559570312
1542222172.1060932,1371.91357421875,830.715087890625,814.2652587890625,853.7448120117188
1542222172.107643,1477.1923828125,845.5198974609375,822.4901733398438,857.0347290039062
1542222172.109056,1799.6085205078125,848.8098754882812,815.9102783203125,825.7801513671875
1542222172.109605,1648.270263671875,845.5198974609375,819.2001953125,842.2299194335938
1542222172.110434,1404.813232421875,838.9400024414062,819.2001953125,845.5198974609375
1542222172.1113951,1654.8502197265625,835.6500244140625,824.1351318359375,843.8749389648438
1542222172.11227,1714.0694580078125,835.6500244140625,829.070068359375,842.2299194335938
1542222172.113017,1569.311279296875,843.8749389648438,827.4251098632812,852.0997924804688
1542222172.1138911,1562.7313232421875,843.8749389648438,822.4901733398438,852.0997924804688
1542222172.153889,1674.5899658203125,838.9400024414062,822.4901733398438,837.2949829101562
1542222172.154437,852.0997924804688,845.5198974609375,827.4251098632812,848.8098754882812
1542222172.154742,801.1054077148438,845.5198974609375,822.4901733398438,848.8098754882812
1542222172.155009,810.9752807617188,840.5849609375,825.7801513671875,860.32470703125
1542222172.155282,845.5198974609375,835.6500244140625,832.3600463867188,848.8098754882812
1542222172.1556008,824.1351318359375,832.3600463867188,830.715087890625,860.32470703125
1542222172.1558552,799.46044921875,840.5849609375,830.715087890625,857.0347290039062
1542222172.15628,822.4901733398438,845.5198974609375,834.0050048828125,855.3897705078125
1542222172.156497,834.0050048828125,843.8749389648438,835.6500244140625,852.0997924804688
1542222172.1568909,817.5552368164062,845.5198974609375,834.0050048828125,850.454833984375
1542222172.157312,820.84521484375,829.070068359375,832.3600463867188,853.7448120117188
1542222172.157707,829.070068359375,822.4901733398438,832.3600463867188,853.7448120117188
1542222172.1584,830.715087890625,838.9400024414062,830.715087890625,853.7448120117188
1542222172.1598,822.4901733398438,843.8749389648438,834.0050048828125,857.0347290039062
1542222172.1605492,824.1351318359375,843.8749389648438,830.715087890625,853.7448120117188
1542222172.161491,835.6500244140625,850.454833984375,834.0050048828125,858.6797485351562
1542222172.228817,834.0050048828125,847.1648559570312,845.5198974609375,858.6797485351562
1542222172.2297542,815.9102783203125,837.2949829101562,843.8749389648438,850.454833984375
1542222172.230059,824.1351318359375,840.5849609375,843.8749389648438,855.3897705078125
1542222172.2303622,834.0050048828125,838.9400024414062,842.2299194335938,848.8098754882812
1542222172.230749,824.1351318359375,835.6500244140625,838.9400024414062,853.7448120117188
1542222172.2318661,829.070068359375,840.5849609375,842.2299194335938,852.0997924804688
1542222172.2410371,838.9400024414062,829.070068359375,852.0997924804688,850.454833984375
1542222172.2418308,827.4251098632812,848.8098754882812,848.8098754882812,855.3897705078125
1542222172.2428439,832.3600463867188,863.6146850585938,857.0347290039062,861.9697265625
1542222172.243902,830.715087890625,855.3897705078125,860.32470703125,857.0347290039062
1542222172.244778,835.6500244140625,853.7448120117188,860.32470703125,848.8098754882812
1542222172.245308,835.6500244140625,837.2949829101562,861.9697265625,848.8098754882812
1542222172.245931,830.715087890625,838.9400024414062,863.6146850585938,852.0997924804688
1542222172.246891,845.5198974609375,843.8749389648438,865.2596435546875,861.9697265625
1542222172.247752,845.5198974609375,840.5849609375,858.6797485351562,853.7448120117188
1542222172.248527,838.9400024414062,838.9400024414062,857.0347290039062,857.0347290039062
1542222172.310734,834.0050048828125,837.2949829101562,860.32470703125,853.7448120117188
1542222172.312098,837.2949829101562,843.8749389648438,861.9697265625,860.32470703125
1542222172.312823,842.2299194335938,847.1648559570312,863.6146850585938,860.32470703125
1542222172.3138602,840.5849609375,838.9400024414062,873.4845581054688,852.0997924804688
1542222172.31559,825.7801513671875,835.6500244140625,893.2243041992188,860.32470703125
1542222172.315948,842.2299194335938,834.0050048828125,903.09423828125,852.0997924804688
1542222172.3162298,845.5198974609375,827.4251098632812,911.319091796875,863.6146850585938
1542222172.3165052,835.6500244140625,829.070068359375,903.09423828125,853.7448120117188
1542222172.31683,838.9400024414062,843.8749389648438,899.8042602539062,857.0347290039062
1542222172.317183,820.84521484375,837.2949829101562,909.6741333007812,845.5198974609375
1542222172.3175292,827.4251098632812,832.3600463867188,909.6741333007812,845.5198974609375
1542222172.317893,834.0050048828125,830.715087890625,916.2540283203125,850.454833984375
1542222172.336538,840.5849609375,822.4901733398438,912.964111328125,850.454833984375
1542222172.337174,840.5849609375,829.070068359375,911.319091796875,858.6797485351562
1542222172.337661,847.1648559570312,838.9400024414062,908.0291748046875,850.454833984375
1542222172.33818,847.1648559570312,838.9400024414062,904.7391967773438,865.2596435546875
1542222172.381978,832.3600463867188,832.3600463867188,894.8693237304688,855.3897705078125
1542222172.383036,825.7801513671875,830.715087890625,888.2893676757812,857.0347290039062
1542222172.383539,825.7801513671875,837.2949829101562,884.9994506835938,853.7448120117188
1542222172.384264,835.6500244140625,832.3600463867188,881.70947265625,860.32470703125
1542222172.3846478,829.070068359375,838.9400024414062,884.9994506835938,858.6797485351562
1542222172.3850088,834.0050048828125,837.2949829101562,883.3544311523438,857.0347290039062
1542222172.3853629,837.2949829101562,825.7801513671875,883.3544311523438,855.3897705078125
1542222172.385726,835.6500244140625,837.2949829101562,875.1295166015625,848.8098754882812
1542222172.3863602,829.070068359375,847.1648559570312,875.1295166015625,852.0997924804688
1542222172.3869739,815.9102783203125,850.454833984375,870.194580078125,843.8749389648438
1542222172.387667,827.4251098632812,848.8098754882812,861.9697265625,845.5198974609375
1542222172.388602,814.2652587890625,838.9400024414062,863.6146850585938,845.5198974609375
1542222172.389445,827.4251098632812,835.6500244140625,860.32470703125,848.8098754882812
1542222172.390241,840.5849609375,838.9400024414062,861.9697265625,845.5198974609375
1542222172.3910348,838.9400024414062,840.5849609375,860.32470703125,847.1648559570312
1542222172.393558,840.5849609375,838.9400024414062,858.6797485351562,845.5198974609375
1542222172.460164,838.9400024414062,838.9400024414062,861.9697265625,850.454833984375
1542222172.4656482,827.4251098632812,843.8749389648438,855.3897705078125,843.8749389648438
1542222172.4827251,822.4901733398438,848.8098754882812,855.3897705078125,838.9400024414062
1542222172.4834728,825.7801513671875,847.1648559570312,857.0347290039062,842.2299194335938
1542222172.4841301,835.6500244140625,845.5198974609375,853.7448120117188,838.9400024414062
1542222172.4845068,843.8749389648438,837.2949829101562,857.0347290039062,853.7448120117188
1542222172.484874,837.2949829101562,838.9400024414062,861.9697265625,852.0997924804688
1542222172.485628,838.9400024414062,843.8749389648438,866.9046630859375,852.0997924804688
1542222172.486309,832.3600463867188,843.8749389648438,865.2596435546875,853.7448120117188
1542222172.486708,832.3600463867188,848.8098754882812,855.3897705078125,858.6797485351562
1542222172.487067,825.7801513671875,847.1648559570312,863.6146850585938,855.3897705078125
1542222172.487425,814.2652587890625,848.8098754882812,875.1295166015625,848.8098754882812
1542222172.487916,815.9102783203125,852.0997924804688,875.1295166015625,850.454833984375
1542222172.488348,822.4901733398438,843.8749389648438,875.1295166015625,848.8098754882812
1542222172.4891,840.5849609375,837.2949829101562,875.1295166015625,858.6797485351562
1542222172.490436,838.9400024414062,837.2949829101562,868.5496215820312,858.6797485351562
