timestamp,label,alpha_absolute_ch1,alpha_absolute_ch2,alpha_absolute_ch3,alpha_absolute_ch4,beta_absolute_ch1,beta_absolute_ch2,beta_absolute_ch3,beta_absolute_ch4,delta_absolute_ch1,delta_absolute_ch2,delta_absolute_ch3,delta_absolute_ch4,theta_absolute_ch1,theta_absolute_ch2,theta_absolute_ch3,theta_absolute_ch4,gamma_absolute_ch1,gamma_absolute_ch2,gamma_absolute_ch3,gamma_absolute_ch4,alpha_relative_ch1,alpha_relative_ch2,alpha_relative_ch3,alpha_relative_ch4,beta_relative_ch1,beta_relative_ch2,beta_relative_ch3,beta_relative_ch4,delta_relative_ch1,delta_relative_ch2,delta_relative_ch3,delta_relative_ch4,theta_relative_ch1,theta_relative_ch2,theta_relative_ch3,theta_relative_ch4,gamma_relative_ch1,gamma_relative_ch2,gamma_relative_ch3,gamma_relative_ch4,alpha_session_score_ch1,alpha_session_score_ch2,alpha_session_score_ch3,alpha_session_score_ch4,beta_session_score_ch1,beta_session_score_ch2,beta_session_score_ch3,beta_session_score_ch4,delta_session_score_ch1,delta_session_score_ch2,delta_session_score_ch3,delta_session_score_ch4,theta_session_score_ch1,theta_session_score_ch2,theta_session_score_ch3,theta_session_score_ch4,gamma_session_score_ch1,gamma_session_score_ch2,gamma_session_score_ch3,gamma_session_score_ch4
1547349134,0,0.809731007,0.842001259,0.951158881,0,1.200723171,0.829173744,1.132753849,0,1.819288135,1.504876971,1.708134413,0,1.052374363,0.555400372,0.910162449,0,1.171064258,0.890461743,1.031889558,0,0.056404304,0.121845961,0.096638851,nan,0.138772815,0.118299685,0.146807,nan,0.576592922,0.560643613,0.552239358,nan,0.098617859,0.062981099,0.087933697,nan,0.129612088,0.136229634,0.116381101,nan,0.25,0.354838699,0.142857149,1,0.166666672,0,0,1,0.630434811,0.592592597,0.883495152,1,1,0.018181818,0.988095224,1,0.699999988,0,0,1
1547349134,0,0.847254395,0.842001259,0.951158881,0,1.188098073,0.832036138,1.120720744,0,1.797563076,1.496577859,1.726929069,0,1.095350623,0.539595544,0.901271999,0,1.143822312,0.882496774,1.011116862,0,0.06304805,0.123645768,0.095380366,nan,0.13820231,0.120840937,0.140935674,nan,0.562315822,0.558156312,0.569153249,nan,0.111626647,0.061627354,0.085029989,nan,0.124807179,0.135729656,0.109500736,nan,0.333333343,0.354838699,0.142857149,1,0,0,0,1,0.565217376,0.57407409,0.902912617,1,1,0,0.976190448,1,0.550000012,0,0,1
1547349134,0,0.876747072,0.842001259,1.055297256,0,1.172732234,0.837767005,1.111538887,0,1.781963348,1.497438192,1.751115084,0,1.119187117,0.525956869,0.902139246,0,1.118602514,0.876241386,0.996641994,0,0.068922743,0.123786174,0.115226209,nan,0.136253521,0.122585148,0.131157413,nan,0.554088116,0.559898198,0.571964443,nan,0.120448828,0.059789889,0.080982886,nan,0.120286793,0.133940607,0.100669056,nan,0.416666657,0.230769232,0.619047642,1,0,0,0,1,0.543478251,0.584905684,0.932038844,1,1,0,0.976190448,1,0.449999988,0,0,1
1547349135,0,0.889950275,0.842001259,1.217795849,0,1.157440424,0.845354617,1.106694818,0,1.771944165,1.510851264,1.778506994,0,1.125098109,0.520169854,0.920271218,0,1.09881103,0.873709202,0.990834832,0,0.07242129,0.121579193,0.153656006,nan,0.134077653,0.122521579,0.118973047,nan,0.551899672,0.567164838,0.558805585,nan,0.124455512,0.057946589,0.077450626,nan,0.117145874,0.13078779,0.09111473,nan,0.472222209,0.230769232,1,1,0,0,0,1,0.521739125,0.622641504,0.951456308,1,1,0,1,1,0.349999994,0,0,1
1547349135,0,0.897282898,0.842001259,1.302798271,0,1.144768715,0.854030311,1.102911711,0,1.764682412,1.53505826,1.813664317,0,1.119805336,0.525633276,0.924902737,0,1.08799696,0.876341343,0.991306603,0,0.07486441,0.117296539,0.172995046,nan,0.132361382,0.120590813,0.109181009,nan,0.551664412,0.57855171,0.56091851,nan,0.124967732,0.056613132,0.072466642,nan,0.116142049,0.12694782,0.084438793,nan,0.472222209,0.230769232,1,1,0,0,0,1,0.5,0.660377383,1,1,1,0,1,1,0.25,0,0,1
1547349135,0,0.907544553,0.842001259,1.311630368,0,1.135853529,0.863124788,1.101510763,0,1.756220341,1.565559626,1.833456993,0,1.108736515,0.546041727,0.956567347,0,1.086834431,0.884854496,1.000029087,0,0.077821702,0.111723483,0.17032364,nan,0.131646603,0.117291898,0.104991794,nan,0.549258173,0.591157019,0.566371679,nan,0.123678073,0.056517757,0.075198978,nan,0.117595449,0.123309828,0.083113901,nan,0.5,0.230769232,1,1,0,0.027027028,0,1,0.478260875,0.716981113,1,1,0.967741907,0.03508772,1,1,0.25,0,0,1
1547349135,0,0.900949657,0.842001259,1.311630368,0,1.120984793,0.869330943,1.099113941,0,1.696138382,1.601789355,1.832395315,0,1.099572301,0.576563358,0.992179871,0,1.088362098,0.898251235,1.01323247,0,0.083199717,0.105290554,0.169134423,nan,0.138088346,0.112129286,0.103684917,nan,0.519171178,0.605588317,0.561044037,nan,0.131445125,0.057141487,0.081055321,nan,0.128095627,0.119850367,0.085081309,nan,0.5,0.230769232,1,1,0,0.054054055,0,1,0.347826093,0.784313738,1,1,0.933333337,0.087719299,1,1,0.300000012,0.055555556,0.06666667,1
1547349135,0,0.887099564,0.842001259,1.311630368,0,1.10103476,0.868820608,1.09275496,0,1.601589084,1.647086024,1.814772248,0,1.085580587,0.615256846,1.016888618,0,1.090595365,0.912661731,1.024613261,0,0.090945974,0.097870901,0.172026768,nan,0.148839653,0.104105324,0.103925154,nan,0.471273422,0.624796152,0.547946274,nan,0.143636391,0.058064297,0.087267861,nan,0.145304546,0.115163296,0.08883395,nan,0.444444448,0.230769232,1,1,0,0.054054055,0,1,0,0.862745106,0.980769217,1,0.866666675,0.157894731,1,1,0.222222224,0.111111112,0.13333334,1
1547349135,0,0.880481541,0.881082475,1.311630368,0,1.076087713,0.865119696,1.080890536,0,1.494072676,1.670109153,1.792245388,0,1.069291949,0.725918472,1.023536682,0,1.087780595,0.930932462,1.028716326,0,0.101699367,0.100631297,0.177038506,nan,0.159560129,0.09699966,0.104070567,nan,0.417743206,0.619098485,0.535405457,nan,0.157082811,0.070399411,0.091195643,nan,0.163914487,0.11287117,0.092289813,nan,0.444444448,0.360000014,1,1,0,0.027027028,0,1,0,0.921568632,0.957446814,1,0.833333313,0.350877196,1,1,0.176470593,0.222222224,0.200000003,1
1547349135,0,0.87482059,0.881082475,1.311630368,0,1.04911077,0.832499266,1.065875053,0,1.407449961,1.671679616,1.773912907,0,1.055634379,0.748166084,1.019906163,0,1.077083945,0.933885634,1.02545166,0,0.11095842,0.100662068,0.18197313,nan,0.16574882,0.090008311,0.103336059,nan,0.378259271,0.621531188,0.527581811,nan,0.168257326,0.074122392,0.092957214,nan,0.176776141,0.113676049,0.094151795,nan,0.416666657,0.360000014,1,1,0,0,0,1,0,0.921568632,0.93617022,1,0.793103456,0.403508782,1,1,0.117647059,0.222222224,0.13333334,1
