1542652212.150768,815.9102783203125,871.839599609375,884.9994506835938,819.2001953125
1542652212.152004,827.4251098632812,870.194580078125,830.715087890625,848.8098754882812
1542652212.18112,834.0050048828125,876.7745361328125,842.2299194335938,861.9697265625
1542652212.181487,827.4251098632812,871.839599609375,842.2299194335938,847.1648559570312
1542652212.182303,824.1351318359375,881.70947265625,866.9046630859375,834.0050048828125
1542652212.18304,830.715087890625,888.2893676757812,871.839599609375,830.715087890625
1542652212.183775,834.0050048828125,878.4194946289062,827.4251098632812,835.6500244140625
1542652212.1845,832.3600463867188,878.4194946289062,834.0050048828125,840.5849609375
1542652212.185251,832.3600463867188,886.6444091796875,853.7448120117188,832.3600463867188
1542652212.186037,822.4901733398438,886.6444091796875,865.2596435546875,827.4251098632812
1542652212.1870909,835.6500244140625,886.6444091796875,843.8749389648438,840.5849609375
1542652212.1880891,837.2949829101562,883.3544311523438,830.715087890625,843.8749389648438
1542652212.189718,837.2949829101562,875.1295166015625,834.0050048828125,847.1648559570312
1542652212.190027,832.3600463867188,883.3544311523438,891.579345703125,829.070068359375
1542652212.1907442,822.4901733398438,881.70947265625,875.1295166015625,827.4251098632812
1542652212.191482,835.6500244140625,875.1295166015625,824.1351318359375,860.32470703125
1542652212.2198558,822.4901733398438,873.4845581054688,838.9400024414062,843.8749389648438
1542652212.222595,822.4901733398438,875.1295166015625,837.2949829101562,845.5198974609375
1542652212.2233331,824.1351318359375,880.064453125,873.4845581054688,834.0050048828125
1542652212.223674,824.1351318359375,870.194580078125,820.84521484375,847.1648559570312
1542652212.224084,825.7801513671875,876.7745361328125,835.6500244140625,857.0347290039062
1542652212.224428,822.4901733398438,876.7745361328125,850.454833984375,857.0347290039062
1542652212.224881,817.5552368164062,883.3544311523438,865.2596435546875,845.5198974609375
1542652212.225086,819.2001953125,878.4194946289062,866.9046630859375,830.715087890625
1542652212.2443578,829.070068359375,875.1295166015625,801.1054077148438,848.8098754882812
1542652212.245006,817.5552368164062,883.3544311523438,847.1648559570312,825.7801513671875
1542652212.2456262,817.5552368164062,886.6444091796875,865.2596435546875,829.070068359375
1542652212.2462022,815.9102783203125,881.70947265625,881.70947265625,824.1351318359375
1542652212.2472,827.4251098632812,870.194580078125,827.4251098632812,834.0050048828125
1542652212.2480361,814.2652587890625,870.194580078125,842.2299194335938,842.2299194335938
1542652212.248739,825.7801513671875,871.839599609375,842.2299194335938,842.2299194335938
1542652212.249383,824.1351318359375,878.4194946289062,843.8749389648438,847.1648559570312
1542652212.290379,810.9752807617188,881.70947265625,870.194580078125,843.8749389648438
1542652212.291809,827.4251098632812,873.4845581054688,830.715087890625,847.1648559570312
1542652212.292368,820.84521484375,878.4194946289062,843.8749389648438,840.5849609375
1542652212.292594,807.6853637695312,873.4845581054688,857.0347290039062,829.070068359375
1542652212.292972,812.6203002929688,878.4194946289062,863.6146850585938,837.2949829101562
1542652212.293296,819.2001953125,880.064453125,840.5849609375,858.6797485351562
1542652212.2936,810.9752807617188,883.3544311523438,870.194580078125,853.7448120117188
1542652212.2939992,814.2652587890625,886.6444091796875,883.3544311523438,840.5849609375
1542652212.294326,822.4901733398438,881.70947265625,858.6797485351562,847.1648559570312
