1547405049,1,0.876044452,0.443536073,0.324082702,1.011810184,0.739971936,0.186248153,0.412354469,0.875710905,1.662541509,1.117811561,0.855521262,1.625835299,0.7294029,0.593868971,0.549038351,0.716218412,0.722651064,0.179790124,0.196098894,1.053892851,0.107952759,0.121432163,0.124247387,0.134214565,0.078915298,0.067149967,0.152250603,0.098107077,0.660284102,0.573600054,0.422401845,0.55185473,0.077017993,0.171659008,0.208565712,0.067952879,0.075829871,0.066158824,0.092534453,0.147870734,0.344827592,0,0,0.5,0,0,0,0,0.877862573,0.434782594,0.052631579,1,0.237499997,0.215909094,0.224999994,0.150000006,0.033333335,0,0,0.322580636
1547405050,1,0.876044452,0.405196637,0.3198798,1.026342154,0.739971936,0.1705897,0.404561967,0.869272649,1.662541509,1.057814837,0.846540987,1.66936636,0.7294029,0.579006195,0.541171551,0.726622462,0.722651064,0.167507321,0.186340868,1.046767473,0.107952759,0.122742675,0.125350788,0.130858511,0.078915298,0.071513601,0.152338341,0.091144919,0.660284102,0.551586628,0.421490967,0.575209677,0.077017993,0.183149248,0.208650202,0.065626957,0.075829871,0.071007833,0.092169695,0.137159914,0.344827592,0,0,0.519999981,0,0,0,0,0.875,0.369565219,0.039473683,1,0.227848098,0.204545453,0.202531651,0.140350878,0,0,0,0.290322572
1547405050,1,0.876044452,0.392382115,0.312392622,1.026342154,0.739971936,0.165590614,0.392445594,0.868674099,1.662541509,0.979044855,0.820487857,1.713604331,0.7294029,0.564406574,0.528569341,0.728302956,0.722651064,0.157050088,0.178148761,1.0368613,0.107952759,0.13295117,0.128150433,0.123601191,0.078915298,0.078867972,0.15408951,0.085971512,0.660284102,0.51328069,0.412871897,0.601568162,0.077017993,0.197567999,0.210812733,0.062227651,0.075829871,0.077332161,0.094075434,0.126631498,0.344827592,0,0,0.519999981,0,0,0,0,0.88188976,0.296703309,0.013157895,1,0.233766228,0.181818187,0.189873412,0.157894731,0,0,0,0.258064508
1547405050,1,0.876044452,0.38057059,0.311853647,1.048972249,0.739971936,0.177503631,0.373837113,0.870467365,1.662541509,0.894140124,0.771534979,1.754893541,0.7294029,0.549256742,0.503418684,0.720709026,0.722651064,0.146846443,0.169856757,1.024243474,0.107952759,0.14393425,0.136783078,0.122580491,0.078915298,0.09017729,0.157766879,0.081267416,0.660284102,0.469606072,0.394197345,0.622791409,0.077017993,0.212251291,0.212616712,0.057564948,0.075829871,0.08403109,0.098636001,0.115795739,0.344827592,0,0,0.579999983,0,0,0,0,0.88188976,0.197802201,0,1,0.233766228,0.170454547,0.151898727,0.140350878,0,0,0,0.225806445
1547405050,1,0.876044452,0.367722273,0.301088035,1.077532887,0.739971936,0.203567088,0.347747475,0.871280491,1.662541509,0.819102108,0.695486605,1.787799954,0.7294029,0.532086968,0.458960652,0.706666052,0.722651064,0.135913327,0.159706086,1.01050508,0.107952759,0.152461544,0.148068532,0.12443354,0.078915298,0.104473263,0.164862633,0.07739003,0.660284102,0.4310624,0.367165089,0.63856405,0.077017993,0.222599924,0.212978333,0.052974951,0.075829871,0.089402854,0.106925391,0.106637426,0.333333343,0,0,0.620000005,0,0,0,0,0.88188976,0.120879121,0,1,0.233766228,0.147727266,0.089743592,0.105263159,0,0,0,0.193548381
1547405050,1,0.818162084,0.399669945,0.328451812,1.080617428,0.72910434,0.237093732,0.315168887,0.8434425,1.61481297,0.761686802,0.596544981,1.804967046,0.748717725,0.509254932,0.395473093,0.646674335,0.72400111,0.121012785,0.147286251,0.994706511,0.102743156,0.172332913,0.177003786,0.123934276,0.083694167,0.118520103,0.171672061,0.071782164,0.643285632,0.396629572,0.328152508,0.656963229,0.087560572,0.221795753,0.20653984,0.045629777,0.082716465,0.090721674,0.116631806,0.101690538,0.25,0,0.018181818,0.639999986,0,0,0,0,0.842519701,0.054945055,0,1,0.259740263,0.126436785,0,0,0,0,0,0.129032254
1547405050,1,0.755258441,0.462415218,0.364392102,1.076252222,0.728352427,0.273316056,0.282063752,0.825049698,1.582424402,0.718895972,0.508840919,1.822189093,0.772270441,0.486832112,0.32138595,0.602844596,0.721805274,0.100400694,0.133379474,0.984931469,0.094138965,0.202251554,0.212084323,0.120796405,0.088483728,0.130855724,0.175460845,0.067740977,0.632317781,0.365067035,0.295772225,0.672962546,0.097899705,0.213948265,0.192088962,0.040611248,0.087159805,0.08787743,0.124593653,0.09788885,0.125,0,0.07272727,0.620000005,0,0,0,0,0.818897665,0.010989011,0,1,0.285714298,0.091954023,0,0,0,0,0,0.096774191
1547405050,1,1.107484102,0.542726517,0.421585739,1.06283021,0.751517773,0.30925867,0.25561142,0.823824763,1.611709237,0.68743515,0.485903442,1.835770965,0.743801355,0.478253841,0.264517695,0.589439988,0.707642555,0.073164828,0.118858717,0.984268665,0.182987198,0.239187628,0.247734964,0.115261324,0.080622137,0.139723942,0.169049144,0.066478036,0.584313273,0.333770007,0.287279755,0.683320463,0.079202324,0.206189245,0.172551706,0.038751937,0.07287509,0.081129164,0.123384409,0.09618827,0.75,0.098039217,0.181818187,0.600000024,0.029411765,0,0,0,0.842519701,0,0,1,0.246753246,0.091954023,0,0,0,0,0,0.096774191
1547405050,1,1.106590033,0.582721591,0.470582038,1.061508656,0.775777757,0.342436939,0.239811793,0.841673374,1.606883407,0.675788641,0.537293792,1.843080878,0.696471334,0.489295721,0.245692894,0.60702306,0.699239194,0.038973156,0.103861667,0.98854965,0.184786886,0.255988896,0.264587849,0.113035671,0.086269803,0.147209719,0.155524805,0.068136565,0.584742188,0.317167163,0.308518797,0.683577597,0.071870789,0.206440687,0.157645196,0.039694469,0.072330303,0.073193535,0.113723323,0.0955557,0.75,0.176470593,0.272727281,0.600000024,0.088235296,0,0,0,0.834645689,0,0,1,0.181818187,0.103448279,0,0,0,0,0,0.129032254
1547405050,1,1.108148932,0.591985047,0.49265939,1.061508656,0.811184227,0.368836194,0.234367535,0.872877002,1.59056592,0.687776983,0.609082758,1.844197631,0.652787387,0.513814032,0.261241645,0.640215278,0.699804723,-0.000725817,0.088914894,0.992236435,0.189304337,0.254083961,0.260364771,0.11182759,0.095542334,0.15199469,0.143644959,0.072429813,0.574880481,0.316788375,0.340412557,0.678012967,0.066343591,0.212229744,0.152814463,0.042389244,0.073929258,0.064903244,0.102763228,0.095340364,0.767857134,0.196078435,0.309090912,0.600000024,0.205882356,0,0,0,0.826771677,0.010638298,0,1,0.129870132,0.126436785,0,0.050847456,0,0,0,0.129032254
