1542652759.8708858,824.1351318359375,860.32470703125,870.194580078125,853.7448120117188
1542652759.872437,824.1351318359375,825.7801513671875,3270.220947265625,858.6797485351562
1542652759.87323,815.9102783203125,850.454833984375,3428.138916015625,868.5496215820312
1542652759.8744152,845.5198974609375,838.9400024414062,3349.179931640625,888.2893676757812
1542652759.876628,830.715087890625,853.7448120117188,3401.8193359375,873.4845581054688
1542652759.877523,837.2949829101562,835.6500244140625,3322.8603515625,875.1295166015625
1542652759.878319,834.0050048828125,845.5198974609375,3375.499755859375,837.2949829101562
1542652759.878759,822.4901733398438,861.9697265625,3507.09814453125,827.4251098632812
1542652759.8794801,830.715087890625,824.1351318359375,3322.8603515625,863.6146850585938
1542652759.879721,842.2299194335938,855.3897705078125,3480.7783203125,850.454833984375
1542652759.881181,842.2299194335938,829.070068359375,3322.8603515625,865.2596435546875
1542652759.882545,834.0050048828125,852.0997924804688,3480.7783203125,858.6797485351562
1542652759.8833501,830.715087890625,834.0050048828125,3322.8603515625,861.9697265625
1542652759.91873,825.7801513671875,853.7448120117188,3454.458740234375,852.0997924804688
1542652759.919551,840.5849609375,830.715087890625,3322.8603515625,866.9046630859375
1542652759.9201112,834.0050048828125,850.454833984375,3428.138916015625,866.9046630859375
1542652759.9428108,835.6500244140625,850.454833984375,3421.55908203125,855.3897705078125
1542652759.944125,840.5849609375,847.1648559570312,847.1648559570312,866.9046630859375
1542652759.94515,842.2299194335938,845.5198974609375,840.5849609375,857.0347290039062
1542652759.9458969,843.8749389648438,812.6203002929688,797.8154907226562,855.3897705078125
1542652759.946335,838.9400024414062,848.8098754882812,855.3897705078125,853.7448120117188
1542652759.947187,838.9400024414062,835.6500244140625,830.715087890625,858.6797485351562
1542652759.951515,819.2001953125,853.7448120117188,861.9697265625,858.6797485351562
1542652759.952567,820.84521484375,847.1648559570312,848.8098754882812,858.6797485351562
1542652759.953652,822.4901733398438,848.8098754882812,848.8098754882812,865.2596435546875
1542652759.954999,815.9102783203125,853.7448120117188,857.0347290039062,848.8098754882812
1542652759.9586,820.84521484375,837.2949829101562,837.2949829101562,838.9400024414062
1542652759.9595351,825.7801513671875,845.5198974609375,847.1648559570312,840.5849609375
1542652759.960159,817.5552368164062,815.9102783203125,802.7504272460938,861.9697265625
1542652759.9608698,809.330322265625,847.1648559570312,861.9697265625,853.7448120117188
1542652759.962225,825.7801513671875,847.1648559570312,858.6797485351562,848.8098754882812
1542652759.963937,838.9400024414062,834.0050048828125,835.6500244140625,834.0050048828125
1542652760.019008,840.5849609375,843.8749389648438,847.1648559570312,824.1351318359375
1542652760.02135,834.0050048828125,837.2949829101562,830.715087890625,843.8749389648438
1542652760.023456,817.5552368164062,842.2299194335938,837.2949829101562,842.2299194335938
1542652760.045915,817.5552368164062,850.454833984375,855.3897705078125,858.6797485351562
1542652760.04622,827.4251098632812,827.4251098632812,825.7801513671875,865.2596435546875
1542652760.046484,825.7801513671875,838.9400024414062,842.2299194335938,858.6797485351562
1542652760.046798,825.7801513671875,832.3600463867188,842.2299194335938,861.9697265625
1542652760.047152,819.2001953125,848.8098754882812,868.5496215820312,857.0347290039062
1542652760.048234,827.4251098632812,820.84521484375,825.7801513671875,875.1295166015625
1542652760.04927,832.3600463867188,838.9400024414062,850.454833984375,881.70947265625
1542652760.050317,835.6500244140625,843.8749389648438,843.8749389648438,875.1295166015625
1542652760.0510972,824.1351318359375,847.1648559570312,842.2299194335938,848.8098754882812
1542652760.05162,832.3600463867188,850.454833984375,845.5198974609375,843.8749389648438
1542652760.052214,834.0050048828125,830.715087890625,797.8154907226562,819.2001953125
1542652760.053299,814.2652587890625,857.0347290039062,837.2949829101562,810.9752807617188
1542652760.053937,819.2001953125,843.8749389648438,814.2652587890625,834.0050048828125
1542652760.109097,814.2652587890625,861.9697265625,840.5849609375,847.1648559570312
1542652760.1130471,827.4251098632812,838.9400024414062,825.7801513671875,858.6797485351562
1542652760.114113,832.3600463867188,848.8098754882812,838.9400024414062,837.2949829101562
1542652760.116447,837.2949829101562,843.8749389648438,834.0050048828125,824.1351318359375
1542652760.118162,817.5552368164062,835.6500244140625,810.9752807617188,809.330322265625
1542652760.118764,825.7801513671875,861.9697265625,852.0997924804688,832.3600463867188
